x y z nx ny nz f_dc_0 f_dc_1 f_dc_2 f_rest_0 f_rest_1 f_rest_2 f_rest_3 f_rest_4 f_rest_5 f_rest_6 f_rest_7 f_rest_8 f_rest_9 f_rest_10 f_rest_11 f_rest_12 f_rest_13 f_rest_14 f_rest_15 f_rest_16 f_rest_17 f_rest_18 f_rest_19 f_rest_20 f_rest_21 f_rest_22 f_rest_23 f_rest_24 f_rest_25 f_rest_26 f_rest_27 f_rest_28 f_rest_29 f_rest_30 f_rest_31 f_rest_32 f_rest_33 f_rest_34 f_rest_35 f_rest_36 f_rest_37 f_rest_38 f_rest_39 f_rest_40 f_rest_41 f_rest_42 f_rest_43 f_rest_44 opacity scale_0 scale_1 scale_2 rot_0 rot_1 rot_2 rot_3
1.8266395 -4.097617 3.2900271 0.0 0.0 0.0 -0.69823605 -0.75564367 -1.3012114 -0.017853662 -0.030972414 -0.0602625 -0.04900738 -0.008283343 -0.010595702 -0.042293232 -0.035306938 -0.026989458 -0.021568934 0.00794319 0.005027351 -0.025354292 -0.03581027 0.0060080253 -0.012030484 -0.028697563 -0.059029896 -0.04630534 -0.004354196 -0.011224143 -0.041826576 -0.0394181 -0.02589523 -0.018817617 0.00921617 0.0013771617 -0.025174778 -0.03981231 0.0017136037 -0.008788966 -0.026859596 -0.075402945 -0.06024384 0.00048553143 -0.008174333 -0.058985684 -0.052040204 -0.045591433 -0.027142124 0.012857891 0.002936109 -0.03437741 -0.05567499 -0.016652755 1.0138863 -5.3215814 -3.042839 -5.5526257 0.8996644 0.08205404 -0.11347488 0.074506454
-0.06292911 2.3773832 2.6338916 0.0 0.0 0.0 -1.3095868 -1.3867713 -1.6051642 -0.0040862914 -0.018432021 -0.0042681987 0.0042077056 -0.0037799033 -0.0025356775 0.018230222 0.0029938275 -0.025398064 0.022566613 -0.011502796 -0.0015241225 0.023166733 -0.016182398 -0.01210837 0.001906196 -0.021459395 -0.00736064 0.009349408 0.0021343937 -0.0053870976 0.014844285 0.00069358 -0.029987756 0.030809484 -0.0072494154 -0.0073322468 0.013817327 -0.02019532 0.001665839 0.018139677 -0.02238975 -0.005809287 0.013554118 0.006039325 -0.0046485276 0.0062618125 0.0011991691 -0.02776835 0.041477762 -0.006570538 -0.01193666 -0.00757184 -0.019807342 0.007785345 1.2512485 -4.669864 -5.345927 -3.9343343 1.3387271 -0.023360206 -0.010388072 -0.05907062
0.6489774 -4.254427 3.6503806 0.0 0.0 0.0 1.0943079 1.051059 0.9901686 -0.038310863 0.01210549 0.045319524 0.012474273 -0.03559714 -0.00016486559 0.03267446 0.084365055 0.012798166 0.0100362785 -0.014695781 0.009035693 0.025995677 0.05355084 -0.0074961623 -0.03859012 0.008169858 0.042234994 0.016587356 -0.03058498 0.0026967586 0.036222097 0.06564021 0.016380403 0.010840603 -0.009931669 0.014654589 0.02393394 0.05254836 0.004156772 -0.059224553 0.0060117873 0.042449877 0.021437565 -0.03875956 0.011630403 0.03841143 0.079217486 0.010081521 0.015827404 -0.008894707 0.02858752 0.027657596 0.055188365 0.0106763495 -0.21742329 -4.5236506 -2.3741744 -2.9840586 1.2965113 0.042069055 0.026222695 -0.040886275
1.486702 -3.5145016 3.4657667 0.0 0.0 0.0 -1.1171559 -1.1087257 -1.0184169 -0.017064406 0.012143908 -0.07147599 0.014130165 0.0025122573 0.004938196 -0.046615902 0.04923704 -0.03674985 0.0046640974 0.015154515 0.0015567573 -0.0066624377 0.01769295 -0.04935522 -0.0062210234 0.017247906 -0.08165718 0.010306445 0.010747463 0.004910083 -0.052143008 0.0478595 -0.037174765 0.0038997126 0.017573263 -0.0015051828 -0.008929549 0.01991668 -0.054293767 -0.004525501 0.032814883 -0.09584411 0.008132594 0.015334471 0.019970614 -0.06803553 0.06331069 -0.04021187 0.0052447952 0.021250488 0.005553554 -0.013470652 0.026164927 -0.06464416 -2.5750377 -4.9084144 -4.590863 -4.796245 0.8005438 -0.1435271 -0.030239526 -0.14447215
1.0207491 -3.690584 3.3218422 0.0 0.0 0.0 0.0777563 -0.35900146 -0.6698607 -0.062265594 0.002377746 0.081704274 0.043708995 -0.042810548 0.0023668532 0.051025644 0.05917335 0.011096309 -0.0144081805 0.011531727 0.01696136 0.016670395 0.032424185 0.01841454 -0.04490576 0.008559523 0.06430985 0.051780332 -0.015993224 0.0062970663 0.0338334 0.06669386 0.032223757 -0.0034679084 0.03477652 0.004884953 0.0070641027 0.031403974 -0.023621561 -0.053725783 0.007249894 0.056923356 0.060709167 -0.018319735 0.00938162 0.027113948 0.08084735 0.043837696 -0.00011778942 0.041804004 0.011227559 0.003611516 0.037143975 -0.0512517 1.5960273 -6.007603 -5.179725 -7.3592863 0.9704915 -0.027057128 -0.08112548 -0.059881374
1.2261556 -1.8514509 3.8675332 0.0 0.0 0.0 1.421356 1.410277 1.4378104 -0.015616986 -0.013227581 -0.01768173 0.010476855 0.0031622497 -0.027303109 0.018805696 0.025753072 -0.012920308 -0.00674507 0.011245165 -0.008034798 0.050213646 -0.00048359623 -0.07665951 -0.002101456 -0.010881327 -0.01909474 0.013371978 0.017948303 -0.021116348 0.020324746 0.020531457 -0.01665605 -0.0071079 0.015343089 -0.0030252237 0.05246383 -0.004205255 -0.07651838 -0.0008557465 -0.0152036715 -0.024423148 0.024163878 0.021231182 -0.028450524 0.0151906675 0.022996599 -0.02603501 -0.0024339922 0.024797695 -0.0075365 0.05225655 -0.0030654848 -0.069662705 -0.06586619 -3.4245007 -2.413283 -2.9215124 0.8773935 0.2392334 0.10504831 -0.0009291883
0.87981033 -3.8201845 3.6109982 0.0 0.0 0.0 -1.4490674 -1.503655 -1.8106735 -0.067474596 -0.020741414 -0.01893251 0.02550157 -0.049507007 -0.0035090304 -0.0070709344 0.018027537 0.002143489 -0.0033220218 -0.008558162 0.0010541849 -0.00822404 -0.0010660765 -0.016454102 -0.06146252 -0.023007078 -0.018752474 0.023442332 -0.0465668 -0.005489637 -0.008092965 0.00836909 0.00084546045 -0.0041752355 -0.008851234 -0.0006249208 -0.009605026 -0.0036084908 -0.014020012 -0.044645246 -0.018217592 -0.009906786 0.025307342 -0.04337849 -0.012472863 -0.0015537435 0.0028713373 -0.0071657524 -0.003301716 -0.009589923 -0.004420273 -0.002959807 -0.005499164 0.0019906987 -0.03109866 -2.882144 -2.2138584 -3.0392332 0.9794835 0.1299908 -0.060080357 -0.06459948
0.84339905 -3.7628458 3.6021965 0.0 0.0 0.0 -0.24244025 -0.3287757 -0.6998688 -0.036952764 0.02747304 -0.030700613 0.0015349142 -0.018559406 0.032093175 -0.032874614 0.06326454 0.02665051 -0.024247494 0.018486422 0.020451406 -0.035204634 0.029441195 -0.03466381 -0.030358577 0.026126461 -0.029037626 -0.0014386502 -0.015244486 0.029292075 -0.03273952 0.053390216 0.027539574 -0.028183993 0.01965616 0.016439816 -0.03753948 0.026473956 -0.030949034 -0.023689356 0.03506197 -0.032038767 0.007311825 -0.0071936995 0.03966222 -0.03479802 0.0574293 0.025094094 -0.025576217 0.018202417 0.01835355 -0.041145228 0.030549858 -0.037623838 2.1853864 -3.3515983 -2.7325003 -4.849818 0.8676197 -0.15188596 0.13405254 0.09108318
0.7915465 -4.617379 3.504552 0.0 0.0 0.0 -0.62736666 -0.8257454 -1.2974386 -0.04357372 -0.026596565 0.0010154318 -0.0060139336 -0.02516855 -0.017238356 -0.01345596 0.026840627 0.045499794 -0.014972477 -0.026416795 -0.04403701 -0.02527329 0.06142552 -0.023285463 -0.034191832 -0.023205081 0.0014792436 -0.0058401157 -0.021231506 -0.017755834 -0.0078273 0.00740528 0.03964492 -0.017130213 -0.023221973 -0.0429047 -0.023433596 0.049226824 -0.0042122365 -0.037478343 -0.022778433 -0.006259825 -0.008709133 -0.027090205 -0.017640008 -0.012157778 0.0038793911 0.03127516 -0.02258972 -0.0258869 -0.033066686 -0.031736273 0.047764946 0.011864066 3.418919 -4.7379937 -3.153478 -5.0908985 0.6922879 -0.24621037 -0.100162216 -0.047558684
0.8392901 -4.543509 3.3944926 0.0 0.0 0.0 0.6397486 0.47998825 -0.031349383 -0.0017054256 0.002149031 0.012577074 0.014082908 -0.00031234388 0.002423599 -0.0025427055 0.0065029226 -0.011974025 0.011051291 0.016180262 0.013395148 -0.013449846 -0.018282395 0.003324586 0.0038813567 0.0034876582 0.016789196 0.016233796 0.00888439 0.009512629 -0.0018182717 -0.013403601 -0.019504372 0.014654562 0.020619575 0.015260971 -0.010676257 -0.02973248 -0.0047822064 0.01165007 0.0047488865 0.025078557 0.010523527 0.017793475 0.013050595 0.002006638 -0.031727362 -0.025036812 0.015540863 0.018739693 0.014146446 -0.004524471 -0.03954286 0.029413823 -2.2201827 -5.9935946 -3.60867 -5.6836376 0.9063737 0.11965107 0.114659004 0.09373335
1.4671559 -3.4093685 3.5316215 0.0 0.0 0.0 1.4172735 1.5240853 1.322989 0.047949627 0.005760618 0.00074284413 0.04183011 0.036768712 -0.013604992 0.00707287 -0.013399269 -0.031980682 0.023063455 0.029917456 -0.018367823 0.010701514 -0.021042092 -0.037338857 0.058330435 0.010317792 -0.0060198456 0.039413415 0.04548414 -0.009175848 0.0012994055 -0.021514207 -0.02796908 0.023742756 0.035983562 -0.015730571 0.007337202 -0.023255467 -0.039939746 0.055123694 0.0074016354 0.024782963 0.055621985 0.037372705 -0.012545615 0.019713575 -0.03016581 -0.032148037 0.034592547 0.03174666 -0.014966903 0.01480199 -0.026626008 -0.032554742 -2.6022918 -4.253811 -4.315782 -5.6261725 0.7787825 0.031027505 -0.3242335 0.11366993
0.26635545 2.1917515 2.6683831 0.0 0.0 0.0 -0.77011234 -0.8367793 -1.2912674 -0.0062466464 -0.017068954 -0.007730802 0.016187811 -0.005063915 -0.01432517 0.03618578 0.03670195 -0.012474713 -0.0034864654 -0.0066624177 -0.0026466418 0.032886993 -0.006050476 -0.013419898 -0.00656668 -0.01805163 -0.004198629 0.019063065 -0.003641159 -0.007624543 0.035684224 0.031868286 -0.016213752 0.007225253 -0.008714924 0.0010760988 0.03042395 -0.0032893587 -0.008087938 -0.027937757 -0.0031277596 -0.008402597 0.01755471 -0.02081845 0.008890629 0.02674949 0.037753105 -0.015402579 0.003149975 -0.019318745 0.016532317 0.021035062 0.016646227 -0.028153721 0.6223704 -4.4717236 -3.1304898 -5.077945 0.7495447 -0.21757771 -0.16909303 -0.06325097
0.72555614 -4.521841 3.5682814 0.0 0.0 0.0 0.81606656 0.82254666 0.6589502 -0.023329474 0.0051164585 0.042158347 0.038890965 -0.031454492 -0.0026875336 0.028771061 0.052886765 -0.0029561596 0.00927342 0.006938624 0.0324478 0.0069485856 0.012571843 -0.017967742 -0.020291254 0.0054345974 0.051061645 0.047906637 -0.029568758 -0.0031729778 0.03731542 0.051330257 -0.0067771245 0.018008955 0.0049178717 0.027812866 0.015325024 0.008454561 -0.026047722 -0.01662096 0.013596847 0.033529107 0.03920772 -0.028080344 0.00448768 0.018320646 0.042448867 -0.020478694 0.0104416795 0.0037679165 0.037722107 -0.00183728 0.006481483 -0.032539073 -1.0056429 -3.4805965 -3.5831552 -4.3783855 1.1144184 0.057100557 -0.047110062 0.0057597617
0.84904885 -2.1328819 3.7483912 0.0 0.0 0.0 1.6952612 1.6620582 1.5914662 0.03353665 0.050771274 0.04861496 -0.045532577 -0.023842765 0.08222153 0.023642275 -0.042213153 0.047686603 -0.011566274 -0.07517368 0.08131018 -0.016010277 -0.029999582 -0.029969614 0.028900769 0.04441261 0.034209598 -0.038350597 -0.012986449 0.07880807 0.012976593 -0.035367597 0.04096812 -0.008429324 -0.053985544 0.07997217 -0.014431004 -0.027625639 -0.03438552 0.02174196 0.041376665 0.033845246 -0.030481584 -0.024879714 0.05975155 0.014863769 -0.015484096 0.039859515 -0.0056486484 -0.04738177 0.066662215 0.0002541391 -0.010987841 -0.042151183 -2.9610667 -6.1433854 -2.6596265 -3.1502216 0.79580384 -0.047370058 0.20643578 -0.039423693
2.5352113 -4.266279 3.1642373 0.0 0.0 0.0 -0.34374985 -0.46104082 -0.98342013 -0.024288576 -0.03273678 0.04299174 0.008328712 -0.030457554 -0.026407229 0.022669828 -0.019401835 -0.008753461 0.015618939 -0.025758933 0.0107571855 0.017067285 -0.015260302 0.044153567 -0.020950958 -0.03197993 0.032459904 0.0020269675 -0.033193976 -0.031474777 0.018524384 -0.023811946 -0.011863783 0.00947332 -0.028234156 0.01066922 0.012627921 -0.018394783 0.042529233 -0.018607767 -0.028829418 0.0334699 -0.0035114025 -0.035860393 -0.024315262 0.012699355 -0.03428158 -0.012888682 0.00024626314 -0.03130155 0.011924286 0.0002804995 -0.018622516 0.04689701 1.5973793 -3.3815958 -3.5506246 -4.1480513 0.8270153 -0.005247754 0.00936188 0.40017307
0.6561105 1.9736018 2.5095005 0.0 0.0 0.0 0.40234065 0.8370478 -1.0036219 0.11284832 0.026647756 0.05135821 -0.12779675 0.069174364 0.047794282 0.020188183 0.009221785 0.08226565 -0.11329839 0.009546774 0.002013728 0.008334603 0.009953921 -0.069792755 0.08559783 0.021622777 0.046337437 -0.10453928 0.053070225 0.047127374 0.02696258 0.002478988 0.058915313 -0.079726435 0.008754236 0.028966533 0.026779301 0.0021668563 -0.05433482 0.1795872 0.019257262 -0.0012780606 -0.1420168 0.12203657 0.003147637 -0.052879967 0.06565411 0.06326842 -0.13049309 0.05138835 -0.07538093 -0.049508743 0.073012374 -0.08176679 -0.3762344 -5.76064 -3.5236397 -4.7040243 0.7482789 0.038590606 -0.20330614 0.23735364
1.8490155 -3.1806493 4.135245 0.0 0.0 0.0 1.702547 1.7592031 1.5893615 0.0073715704 0.016507145 -0.029176993 -0.03505078 0.023746898 0.03140236 -0.041047044 -0.036310397 4.0295226e-06 -0.03146316 0.014665192 0.013298766 -0.034902807 -0.023119288 0.0071128854 0.00849261 0.015900055 -0.03580277 -0.03814703 0.028060222 0.03331624 -0.0440145 -0.053797945 -0.009642469 -0.034129217 0.017646404 0.014215777 -0.036406618 -0.034282804 0.005262567 0.006943905 0.013568526 -0.039117265 -0.04108855 0.023050359 0.02758435 -0.052979268 -0.059339408 -0.010780768 -0.03393221 0.013191054 0.008006498 -0.03970609 -0.03815431 -0.0027444044 0.9483626 -5.784466 -4.1100206 -4.68984 0.8374978 -0.12275649 -0.22594985 -0.21055272
0.08674445 1.013345 2.9330537 0.0 0.0 0.0 0.49803555 0.2996557 -0.22013539 -0.035275303 -0.026920611 -0.023165058 0.027591787 0.027451336 -0.017303633 0.023247993 0.005795485 -0.013916343 -0.020146644 0.026852824 0.019774104 0.013882158 -0.019692648 -0.0027354744 -0.034022514 -0.017853616 -0.031126611 0.026379893 0.032374743 -0.022758335 0.014142425 0.01151726 -0.008047689 -0.018641017 0.02100247 0.010962453 0.013093868 -0.011328345 -0.0027224647 -0.039097864 -0.0055480953 -0.036510754 0.014065522 0.033723436 -0.025415884 0.0016235854 0.015188206 -0.0019679053 -0.020395422 0.017155655 -0.0013394229 0.011950601 -0.00028158433 -0.002134979 -0.700847 -5.3662987 -4.259123 -5.3668833 0.8342023 0.19339426 0.031011773 -0.20547155
0.82868695 -4.4530644 3.503076 0.0 0.0 0.0 -0.47831485 -0.6392648 -0.95134246 -0.017768372 -0.014667294 0.009148911 0.015830226 -0.0015958505 0.005838012 0.011838795 -0.02441806 -0.013132374 0.008874938 -0.007353232 -0.0062690517 0.0070132455 -0.012963936 0.0063292948 -0.015590371 -0.016679775 -0.003260908 0.0068648565 -0.007843869 -0.0037436907 0.004340077 -0.026797248 -0.012729216 0.0063920245 -0.0061325417 -0.00725322 0.0050904946 -0.015076508 0.010800877 -0.014284999 -0.0102167 -0.020196946 -0.01037364 -0.015006247 -0.0041123303 -0.014318896 -0.009165825 -0.013326093 0.0019696138 -0.006066028 -0.0073317015 -0.0003185105 -0.013826518 0.008988533 -0.8958109 -4.3080764 -4.0542936 -4.6746297 0.9573176 -0.07262763 -0.07656622 -0.05861739
1.0260891 -2.8804724 3.4815423 0.0 0.0 0.0 -0.7691044 -0.86514056 -1.3807257 -0.017639203 -0.007985939 -0.03501658 0.0022965085 -0.01873974 0.0030767838 -0.020390525 -0.024072418 -0.04556189 -0.022697832 0.0039114915 0.010567004 -0.015412363 -0.021608576 -0.043886006 -0.020089721 -0.002875543 -0.042700507 -0.0003084593 -0.01269611 0.014584026 -0.026112108 -0.021820115 -0.0406826 -0.024959102 0.012861881 0.014572915 -0.017810723 -0.020934705 -0.046947997 -0.039125383 0.010925811 -0.02654219 0.024424631 -0.0129670715 0.03883214 -0.017912704 0.008864348 -0.013354002 -0.015531866 0.03331783 0.023120021 -0.019172477 -0.009286905 -0.057531707 -3.4504392 -3.8287213 -3.3569138 -5.165353 0.60384583 0.37989986 -0.07211444 -0.078323424
0.8355469 -4.446589 3.505415 0.0 0.0 0.0 -0.50682664 -0.66497076 -0.9948332 -0.019283932 -0.013033885 0.0084963795 0.016734008 -0.0017789057 0.009363531 0.009059571 -0.021919854 -0.015062165 0.011181356 -0.008910142 -0.005762862 0.007047737 -0.010564702 -0.00056515646 -0.018428624 -0.015595681 -0.002231584 0.009789453 -0.008509553 -0.00044205977 0.0033185494 -0.024314838 -0.015094651 0.009218136 -0.007820097 -0.0062468974 0.00519038 -0.012148224 0.0033012673 -0.02012003 -0.01226127 -0.015270424 -0.0039363992 -0.017507322 -0.0022606044 -0.01277993 -0.006763229 -0.016957605 0.0059205936 -0.009081664 -0.006792448 0.00071973447 -0.01007309 -0.0016144529 -0.9977814 -4.2397723 -3.805655 -4.594107 0.9275852 -0.07783949 -0.0678177 -0.0697875
0.3171962 1.4027717 2.5076482 0.0 0.0 0.0 -0.4481911 -0.7306017 -1.1032056 0.032610815 0.0027212312 0.0028133122 0.02213771 0.008631478 -0.005323634 -0.004536628 -0.01685593 -0.0038250717 0.008271669 -0.00018554191 0.0055851345 -0.016020056 -0.014118829 -0.013336012 0.035602693 0.0068505085 -0.00600391 0.021626232 0.0019308933 0.003386051 -0.015744697 -0.03156657 -0.009125692 0.008484545 -0.0067451242 0.01269804 -0.020500492 -0.030938556 -0.020901652 0.0025721197 0.011985375 -0.007998805 0.015453993 -0.01262009 0.014605657 -0.007351917 -0.03834192 -0.021791773 0.00073618954 -0.020499384 0.016043918 -0.015890015 -0.03544033 -0.025660306 2.3593361 -5.7185736 -4.7721334 -5.1076384 0.8821368 0.08078618 0.03329906 0.14612225
0.56952196 1.233955 2.5222683 0.0 0.0 0.0 0.31155825 0.24066415 0.10278486 0.070632935 0.031868972 -0.026557654 -0.0023069421 0.02901804 0.01985114 -0.047984976 -0.0070383963 0.059048053 0.0022467412 0.013269971 -0.011155666 -0.036864948 0.019760732 0.05057532 0.08812384 0.029707579 -0.033578582 0.012730122 0.043046087 0.018685862 -0.058190543 -0.024503663 0.06430494 0.011924466 0.015272187 -0.009973481 -0.041857164 0.012399209 0.04554785 0.071496874 0.03408747 -0.034876883 0.018974697 0.030319588 0.021483187 -0.06461762 -0.013479153 0.057236623 0.024522072 0.016873315 -0.007618749 -0.051505957 0.0150648635 0.05071469 1.4457523 -6.2129846 -3.318139 -5.1652255 1.0517489 0.059512116 0.0053894394 0.05509332
-0.08812981 2.2692316 3.008817 0.0 0.0 0.0 0.8546378 0.7245051 0.48545212 0.021888064 -0.0051584346 0.018230733 -0.014701249 0.032952283 0.019605143 0.0076364432 -0.010037433 -0.011245717 -0.0024061364 0.04582578 0.029766796 0.0035933114 0.004777545 0.015635384 0.020666126 -0.0069848183 0.019234816 -0.016359376 0.034623247 0.016531311 0.016038729 -0.011264954 -0.010565481 -0.003322276 0.046208985 0.032542303 0.0071045533 0.0019222542 0.010723836 0.010565967 -0.010779864 0.022417422 -0.006727187 0.03458325 0.015707178 0.021748828 -0.027193405 -0.015239902 -0.004084258 0.04972674 0.03880978 0.003930766 -0.008546583 0.022877473 -1.553492 -6.304305 -6.2709417 -4.910466 0.3993655 0.0007470556 0.58539367 0.108122654
2.215426 -4.3543267 3.1790812 0.0 0.0 0.0 0.6044849 0.5552577 0.27933103 -0.027591234 -0.009690417 -0.006169691 0.014334978 -0.014135341 -0.026599446 -0.0029337152 0.062021837 0.04262066 -0.0070033898 0.020169167 -0.04439453 -0.00029096837 0.047941316 -0.059576605 -0.027267735 -0.008598727 -0.015395137 0.012464062 -0.013956653 -0.02396986 -0.0058685807 0.058058344 0.035892356 -0.0050220285 0.019419212 -0.038159836 0.00093163794 0.044260435 -0.06417547 -0.034836657 -0.005270514 0.0038263414 0.034998707 -0.011365568 -0.012747877 -0.00011806882 0.065941796 0.029565068 0.004998543 0.030143835 -0.025024077 0.0007934805 0.04635555 -0.07859204 2.7925005 -3.54085 -6.165791 -4.3969088 0.89307517 0.2136706 0.060654465 0.015521522
1.3344201 -0.75358206 1.2870783 0.0 0.0 0.0 0.33023638 0.6676612 -0.7427956 -0.01933579 -0.019611692 -0.041474164 0.01896191 -0.006953428 -0.046852034 0.014633245 -0.012761229 -0.009924399 -0.0072754854 -0.0082130805 -0.0072062435 0.071791224 -0.032802552 -0.025937086 -0.007857203 -0.022057354 -0.045567364 0.025563655 -0.000722676 -0.038418595 0.009024666 -0.012371621 0.0004884388 -0.0020506128 -0.006436449 -0.005948158 0.06921005 -0.030663667 -0.022207195 -0.026457066 -0.0034776658 -0.043935332 0.0395736 0.0058722515 -0.04232027 0.034115158 0.06128666 -0.06998534 0.0068571474 0.002158025 -0.0015464008 0.08510004 0.0194544 0.027605888 1.594656 -4.7824183 -5.9391623 -4.4686565 0.8383765 -0.008589403 -0.08768775 -0.20093283
0.90352607 2.2584734 3.3222399 0.0 0.0 0.0 -0.023093764 -0.072084196 -0.33554202 0.005810538 0.021987787 0.010150873 -0.03763312 -0.009536355 0.071258426 -0.00036550296 -0.054300535 0.0045051896 -0.023973031 -0.02777878 0.105659805 0.02212998 -0.058370274 -0.04637005 0.011006101 0.01833427 0.003172956 -0.028386379 -0.0020640844 0.0659285 -0.0076743145 -0.04829305 0.011973921 -0.005577285 -0.029309656 0.103061885 0.017020281 -0.056247305 -0.044067394 -0.0012080892 0.019115858 0.010456478 -0.024890892 -0.001652786 0.06342018 0.012004923 -0.05101603 -0.0070898593 -0.035935655 -0.016938806 0.104002714 0.037276912 -0.05714457 -0.03677531 1.8017007 -4.1358495 -5.9512267 -5.6093745 0.3922644 0.14698665 -0.5497503 0.09240437
2.2252676 -3.9793317 3.1902924 0.0 0.0 0.0 0.5165061 0.48991442 0.21786939 0.017121946 0.014638398 0.03536921 2.4204659e-05 0.00749076 -0.007035444 0.03210731 0.038147457 0.049095165 -0.0006579997 0.020801224 -0.0171374 0.032693084 0.023083234 0.008362607 0.027023325 0.0146361925 0.03476742 -0.004930617 0.016748343 -0.005037626 0.033575017 0.019747455 0.03528838 -0.0021483894 0.023952497 -0.011493382 0.035072207 0.008682689 0.011559807 0.015924674 0.012063079 0.046447247 0.015693411 0.016160753 0.001690259 0.04372471 0.024671748 0.043790672 0.007831693 0.027213322 -0.0077395877 0.03984358 0.014449606 0.0035675452 -1.9274218 -5.192864 -4.500245 -6.1168814 0.74076355 0.17688043 0.062952615 -0.04998018
-0.30768514 1.0431068 2.7323813 0.0 0.0 0.0 1.3440467 1.1371706 0.7492301 0.011809947 -0.027106488 -0.015262585 0.006300503 0.03178859 -0.02298456 0.0072160573 -0.004920547 -0.019446427 -0.026982533 0.025329184 0.0039267084 0.03410879 0.011726847 0.0020912963 0.022772253 -0.03973955 -0.016590117 0.012920806 0.0425502 -0.037168782 0.0076954826 -0.0033568856 -0.020439986 -0.02944507 0.030150155 -0.006512243 0.036561385 0.00829677 -0.0048829718 0.027629493 -0.05931424 -0.009655072 0.02191509 0.061428882 -0.056125015 0.043774173 0.010714941 -0.024513694 -0.0415243 0.045126855 0.005570602 0.040917 -0.0012052447 -0.015431869 -1.8600731 -5.2699676 -4.3147 -4.9672604 0.9299585 0.10994368 -0.16504262 0.071016245
1.2981794 -3.22992 3.3273056 0.0 0.0 0.0 1.4905001 1.3762007 1.1059064 -0.031814747 0.01393504 -0.005306857 0.03657599 -0.017563444 -0.006098233 0.017543368 0.055113792 -0.008454557 0.003415339 0.012722632 -0.006357915 0.006529143 0.03968818 -0.015982093 -0.026024554 0.007413751 -0.0135217495 0.040693905 -0.00836201 -0.010424097 0.013737901 0.04938249 -0.011306149 0.0037194765 0.015271628 -0.007175762 0.0054669953 0.03540693 -0.01871862 -0.022514908 -0.0004927937 -0.02345872 0.0378688 -0.011851014 -0.01611939 0.0021537668 0.04026137 -0.016701577 0.011595789 0.017405286 -0.0014413662 0.0053668665 0.016695281 -0.03169293 -3.7123358 -5.0318713 -4.161705 -5.477319 0.8084112 -0.21393667 -0.07814321 -0.042245742
0.16064489 1.1974926 2.9670439 0.0 0.0 0.0 0.21888027 0.064174384 -0.30273598 -0.0035106614 -0.03024753 -0.021519491 0.011839981 0.015941398 -0.009450753 -0.031616535 0.00029503048 -0.018037345 -0.020507341 -0.0015920018 0.014547742 0.012787557 -0.014258906 -0.010789172 0.005953166 -0.02483288 -0.019719843 0.013256628 0.023794293 -0.015390289 -0.02847182 0.0037280507 -0.018049557 -0.017598666 0.0023074904 0.012004091 0.012567755 -0.011983449 -0.0071865427 0.008621242 -0.005049769 -0.013519919 0.0045729345 0.018483168 -0.008763347 -0.01556651 0.013488527 -0.012394862 -0.005741759 0.0068739178 -0.0014601805 0.008194889 0.0012243715 -0.0037084527 -2.7046263 -5.4470396 -4.188879 -5.654418 1.0614344 -0.050182175 -0.017999778 0.05224321
-0.06803385 2.2705772 3.0093558 0.0 0.0 0.0 0.7208322 0.630084 0.39441153 -0.0089648245 0.01358438 -0.02945361 0.006900398 -0.0075686295 -0.03491325 -0.030369937 0.056409687 -0.011145195 0.009691834 0.0063558263 -0.063462496 0.026713172 0.04641888 -0.04258904 -0.011167372 0.011906076 -0.036234252 0.01360289 -0.011671506 -0.04713893 -0.029366754 0.06792305 -0.015552799 0.0079003805 0.006536538 -0.064418726 0.035881817 0.047839828 -0.05428012 -0.0144307185 0.008446024 -0.042963088 0.018148553 -0.004898091 -0.050998516 -0.027235944 0.07420747 -0.023122963 0.0044828705 0.009391047 -0.055556953 0.03676316 0.046590295 -0.062579915 1.0621636 -4.99174 -6.527393 -5.542934 0.749383 -0.27580184 -0.26658255 -0.14478515
0.5733786 1.2321707 2.5849605 0.0 0.0 0.0 0.5166456 0.08711737 -0.557323 0.010236283 0.026026374 -0.041469675 -0.018397883 -0.00023223601 0.011149746 0.007351325 0.027938565 -0.030838812 -0.033292647 -0.006623781 0.051941887 0.040869623 0.018730462 -0.0014599848 0.01782432 -0.0044509345 -0.053560477 -0.010633876 0.0028033417 -0.0018019095 0.0010461732 0.019256419 -0.029080104 -0.025975667 -0.0014625691 0.053408302 0.035828687 -0.0021751656 -0.015528405 -0.012570404 -0.03154405 -0.044329625 0.027747653 0.00023728715 -0.016461898 0.0013983644 0.014949777 -0.038210187 0.0065040877 0.009732981 0.048957147 0.0184452 -0.020025935 -0.037582204 -1.5932457 -5.111348 -4.0034924 -5.1767755 0.81929284 0.103952244 -0.06660519 0.090152726
